"date_time","throughput","host_id"
"2024-04-30 19:02:53","4975.9453125","2"
"2024-04-30 19:02:53","15430.3515625","1"
"2024-04-30 19:02:56","4678.84375","2"
"2024-04-30 19:02:57","14137.515625","1"
"2024-04-30 19:02:59","15917.421875","2"
"2024-04-30 19:03:00","14106.78125","1"
"2024-04-30 19:03:02","15653.765625","2"
"2024-04-30 19:03:03","14286.3828125","1"
"2024-04-30 19:03:05","15546.15625","2"
"2024-04-30 19:03:06","14226.0625","1"
"2024-04-30 19:03:09","6703.90625","2"
"2024-04-30 19:03:09","14561.84375","1"
"2024-04-30 19:03:12","16562.40625","2"
"2024-04-30 19:03:13","14518.4375","1"
"2024-04-30 19:03:15","16207.46875","2"
"2024-04-30 19:03:16","14722.890625","1"
"2024-04-30 19:03:19","16107.671875","2"
"2024-04-30 19:03:19","11980.359375","1"
"2024-04-30 19:03:22","6819.78125","2"
"2024-04-30 19:03:22","13853.2578125","1"
"2024-04-30 19:03:25","5045.421875","2"
"2024-04-30 19:03:25","14178.78125","1"
"2024-04-30 19:03:28","16166.921875","2"
"2024-04-30 19:03:28","14136.921875","1"
"2024-04-30 19:03:31","16173.046875","2"
"2024-04-30 19:03:32","14296.65625","1"
"2024-04-30 19:03:34","16718.875","2"
"2024-04-30 19:03:35","14296.71875","1"
"2024-04-30 19:03:37","5177.25","2"
"2024-04-30 19:03:38","14515.40625","1"
"2024-04-30 19:03:41","5656.625","2"
"2024-04-30 19:03:41","14806.1171875","1"
"2024-04-30 19:03:44","16886.65625","2"
"2024-04-30 19:03:44","14613.6171875","1"
"2024-04-30 19:03:47","16724.328125","2"
"2024-04-30 19:03:47","14190.953125","1"
"2024-04-30 19:03:50","16766.8125","2"
"2024-04-30 19:03:50","6403.34375","1"
"2024-04-30 19:03:53","7262.53125","2"
"2024-04-30 19:03:54","15029","1"
"2024-04-30 19:03:56","12409.65625","2"
"2024-04-30 19:03:57","14125.828125","1"
"2024-04-30 19:04:00","16467.203125","2"
"2024-04-30 19:04:00","14182.890625","1"
"2024-04-30 19:04:03","16718.875","2"
"2024-04-30 19:04:03","13793.734375","1"
"2024-04-30 19:04:06","12178.296875","2"
"2024-04-30 19:04:07","14449.859375","1"
"2024-04-30 19:04:09","5285.109375","2"
"2024-04-30 19:04:10","14450.640625","1"
"2024-04-30 19:04:13","17258.171875","2"
"2024-04-30 19:04:13","14560.9453125","1"
"2024-04-30 19:04:16","17030.46875","2"
"2024-04-30 19:04:16","14298.765625","1"
"2024-04-30 19:04:19","17797.46875","2"
"2024-04-30 19:04:19","9783.609375","1"
"2024-04-30 19:04:22","7208.0625","2"
"2024-04-30 19:04:22","13562.953125","1"
"2024-04-30 19:04:25","6327.75","2"
"2024-04-30 19:04:26","14341.8125","1"
"2024-04-30 19:04:28","17821.4375","2"
"2024-04-30 19:04:29","14126.65625","1"
"2024-04-30 19:04:31","17581.75","2"
"2024-04-30 19:04:32","14137.4921875","1"
"2024-04-30 19:04:34","17797.46875","2"
"2024-04-30 19:04:35","13997.6171875","1"
"2024-04-30 19:04:38","10899.25","2"
"2024-04-30 19:04:38","14417.2265625","1"
"2024-04-30 19:04:41","9863.140625","2"
"2024-04-30 19:04:41","14464.234375","1"
"2024-04-30 19:04:44","18337.25","2"
"2024-04-30 19:04:44","14390.609375","1"
"2024-04-30 19:04:47","18049.140625","2"
"2024-04-30 19:04:48","14355.546875","1"
"2024-04-30 19:04:50","17989.21875","2"
"2024-04-30 19:04:51","8470.171875","1"
"2024-04-30 19:04:53","7627.296875","2"
"2024-04-30 19:04:54","13810.3828125","1"
"2024-04-30 19:04:56","10306.5625","2"
"2024-04-30 19:04:57","14177.328125","1"
"2024-04-30 19:05:00","18648.359375","2"
"2024-04-30 19:05:00","14293.4921875","1"
"2024-04-30 19:05:03","18797.625","2"
"2024-04-30 19:05:03","13769.546875","1"
"2024-04-30 19:05:06","16587.046875","2"
"2024-04-30 19:05:07","13770.890625","1"
"2024-04-30 19:05:09","11516.984375","2"
"2024-04-30 19:05:10","14787.5859375","1"
"2024-04-30 19:05:13","19487.265625","2"
"2024-04-30 19:05:13","14569","1"
"2024-04-30 19:05:16","19056.3125","2"
"2024-04-30 19:05:16","14771.09375","1"
"2024-04-30 19:05:19","19417.7265625","2"
"2024-04-30 19:05:19","11784.578125","1"
"2024-04-30 19:05:22","5560.75","2"
"2024-04-30 19:05:22","12177.296875","1"
"2024-04-30 19:05:25","8257.234375","2"
"2024-04-30 19:05:26","14146.25","1"
"2024-04-30 19:05:28","19420.8125","2"
"2024-04-30 19:05:29","14342.8515625","1"
"2024-04-30 19:05:31","19415.359375","2"
"2024-04-30 19:05:32","14234.328125","1"
"2024-04-30 19:05:34","19786.875","2"
"2024-04-30 19:05:35","14624.1796875","1"
"2024-04-30 19:05:38","9012.25","2"
"2024-04-30 19:05:38","14613.09375","1"
"2024-04-30 19:05:41","0","2"
"2024-04-30 19:05:42","14509.375","1"
"2024-04-30 19:05:44","0","2"
"2024-04-30 19:05:45","14736.03125","1"
"2024-04-30 19:05:47","0","2"
