"date_time","throughput","host_id"
"2024-05-04 15:42:25","15657.484375","2"
"2024-05-04 15:42:26","40828.71875","1"
"2024-05-04 15:42:28","18372.046875","2"
"2024-05-04 15:42:29","37336.09375","1"
"2024-05-04 15:42:31","23729.734375","2"
"2024-05-04 15:42:33","25198.9609375","1"
"2024-05-04 15:42:35","20565.1875","2"
"2024-05-04 15:42:36","39305.9921875","1"
"2024-05-04 15:42:38","18923.8125","2"
"2024-05-04 15:42:39","41318.046875","1"
"2024-05-04 15:42:41","22878.171875","2"
"2024-05-04 15:42:42","41314.6875","1"
"2024-05-04 15:42:44","24496.0625","2"
"2024-05-04 15:42:45","20280.78125","1"
"2024-05-04 15:42:47","23765.015625","2"
"2024-05-04 15:42:49","36834.234375","1"
"2024-05-04 15:42:51","22135.8125","2"
"2024-05-04 15:42:52","41844.6953125","1"
"2024-05-04 15:42:54","23203.09375","2"
"2024-05-04 15:42:55","40295.3671875","1"
"2024-05-04 15:42:57","24269.03125","2"
"2024-05-04 15:42:58","41298.234375","1"
"2024-05-04 15:43:00","23753.03125","2"
"2024-05-04 15:43:01","14886.9765625","1"
"2024-05-04 15:43:03","19786.875","2"
"2024-05-04 15:43:04","42420.828125","1"
"2024-05-04 15:43:06","26042.046875","2"
"2024-05-04 15:43:08","41831.96875","1"
"2024-05-04 15:43:10","21571.875","2"
"2024-05-04 15:43:11","42334.984375","1"
"2024-05-04 15:43:13","24316.296875","2"
"2024-05-04 15:43:14","41812.0625","1"
"2024-05-04 15:43:16","24808.328125","2"
"2024-05-04 15:43:17","5374.0390625","1"
"2024-05-04 15:43:19","23190.4375","2"
"2024-05-04 15:43:20","42597.46875","1"
"2024-05-04 15:43:22","23190.4375","2"
"2024-05-04 15:43:23","41774.4296875","1"
"2024-05-04 15:43:25","23022.65625","2"
"2024-05-04 15:43:26","41337.546875","1"
"2024-05-04 15:43:28","24269.03125","2"
"2024-05-04 15:43:30","41429.265625","1"
"2024-05-04 15:43:32","25346.953125","2"
"2024-05-04 15:43:33","30648.65625","1"
"2024-05-04 15:43:35","24808.90625","2"
"2024-05-04 15:43:36","28204.71875","1"
"2024-05-04 15:43:38","19954.65625","2"
"2024-05-04 15:43:39","42291.6875","1"
"2024-05-04 15:43:41","19415.359375","2"
"2024-05-04 15:43:42","42342.1640625","1"
"2024-05-04 15:43:44","19954.65625","2"
"2024-05-04 15:43:45","12579.28125","1"
"2024-05-04 15:43:47","19954.65625","2"
"2024-05-04 15:43:49","42309.609375","1"
"2024-05-04 15:43:51","19955.625","2"
"2024-05-04 15:43:52","42031.40625","1"
"2024-05-04 15:43:54","19954.65625","2"
"2024-05-04 15:43:55","42316.015625","1"
"2024-05-04 15:43:57","19954.65625","2"
"2024-05-04 15:43:58","42312.15625","1"
"2024-05-04 15:44:00","19954.65625","2"
"2024-05-04 15:44:01","36391.03125","1"
"2024-05-04 15:44:04","20037.875","2"
"2024-05-04 15:44:05","36128.5078125","1"
"2024-05-04 15:44:07","18900.03125","2"
"2024-05-04 15:44:08","35754.859375","1"
"2024-05-04 15:44:10","19246.90625","2"
"2024-05-04 15:44:11","42516.703125","1"
"2024-05-04 15:44:13","13086.9375","2"
"2024-05-04 15:44:14","42327.4375","1"
"2024-05-04 15:44:16","18241.375","2"
"2024-05-04 15:44:17","13512.90625","1"
"2024-05-04 15:44:19","21308.21875","2"
"2024-05-04 15:44:20","42564.2265625","1"
"2024-05-04 15:44:22","21577.09375","2"
"2024-05-04 15:44:23","37758.640625","1"
"2024-05-04 15:44:25","19954.65625","2"
"2024-05-04 15:44:27","37743.1875","1"
"2024-05-04 15:44:29","19954.65625","2"
"2024-05-04 15:44:30","29244.296875","1"
"2024-05-04 15:44:32","19954.65625","2"
"2024-05-04 15:44:33","30544.921875","1"
"2024-05-04 15:44:35","19918.703125","2"
"2024-05-04 15:44:36","37452.2578125","1"
"2024-05-04 15:44:38","23592","2"
"2024-05-04 15:44:39","39794.890625","1"
"2024-05-04 15:44:41","22111.84375","2"
"2024-05-04 15:44:42","39271.046875","1"
"2024-05-04 15:44:44","22015.96875","2"
"2024-05-04 15:44:45","37162.53125","1"
"2024-05-04 15:44:47","23729.734375","2"
"2024-05-04 15:44:48","33874.734375","1"
"2024-05-04 15:44:50","23729.734375","2"
"2024-05-04 15:44:51","31983.8046875","1"
"2024-05-04 15:44:54","23142.5","2"
"2024-05-04 15:44:55","42419.7265625","1"
"2024-05-04 15:44:57","22111.84375","2"
"2024-05-04 15:44:58","42551.375","1"
"2024-05-04 15:45:00","23274.328125","2"
"2024-05-04 15:45:01","16618.953125","1"
"2024-05-04 15:45:03","25352.171875","2"
"2024-05-04 15:45:04","42315.1875","1"
"2024-05-04 15:45:06","19954.65625","2"
"2024-05-04 15:45:07","42310.8828125","1"
"2024-05-04 15:45:09","19954.65625","2"
"2024-05-04 15:45:10","41799.5625","1"
"2024-05-04 15:45:12","18425.609375","2"
"2024-05-04 15:45:14","42310.5703125","1"
"2024-05-04 15:45:16","19958.1484375","2"
"2024-05-04 15:45:17","20274.6171875","1"
"2024-05-04 15:45:19","18340.4921875","2"
"2024-05-04 15:45:20","42629.390625","1"
"2024-05-04 15:45:22","15620.9140625","2"
"2024-05-04 15:45:23","40459.8515625","1"
"2024-05-04 15:45:25","18161.4296875","2"
"2024-05-04 15:45:26","42329.1953125","1"
"2024-05-04 15:45:28","18256.6640625","2"
"2024-05-04 15:45:29","42310.796875","1"
"2024-05-04 15:45:31","20327.15625","2"
"2024-05-04 15:45:32","10685.015625","1"
"2024-05-04 15:45:35","21061.09375","2"
"2024-05-04 15:45:36","37590.671875","1"
"2024-05-04 15:45:38","19572.140625","2"
"2024-05-04 15:45:39","37760.5625","1"
"2024-05-04 15:45:41","19523.40625","2"
"2024-05-04 15:45:42","36725.734375","1"
"2024-05-04 15:45:44","17343.6484375","2"
"2024-05-04 15:45:45","18910.671875","1"
"2024-05-04 15:45:47","19954.65625","2"
"2024-05-04 15:45:48","38328.140625","1"
"2024-05-04 15:45:50","20493.28125","2"
"2024-05-04 15:45:51","37212.625","1"
"2024-05-04 15:45:54","21032.578125","2"
"2024-05-04 15:45:55","37211.765625","1"
"2024-05-04 15:45:57","19954.65625","2"
"2024-05-04 15:45:58","37721.6875","1"
"2024-05-04 15:46:00","20493.28125","2"
"2024-05-04 15:46:01","21335.8359375","1"
"2024-05-04 15:46:04","18443.953125","2"
"2024-05-04 15:46:05","36516.8828125","1"
